delivery_id,customer_name,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
11426,Kathryn Smith,xpressbees,fragile items,bike,express,west,cold,29.9,24.18,37:54.0,27:00.0,yes,failed,1,272.04
11427,Christopher Adams,ecom express,furniture,truck,same day,west,clear,262.2,30.93,49:30.0,34:12.0,yes,delayed,3,1503.79
11428,Michael Gillespie,ekart,documents,truck,standard,east,rainy,156.1,36.22,27:24.0,27:36.0,no,delivered,4,889.16
11429,Brittany Williams,dhl,pharmacy,ev bike,two day,south,stormy,266,11.84,13:42.0,14:36.0,no,delivered,3,1365.52
11430,Cory Stevenson,shadowfax,groceries,ev van,express,west,hot,11.6,42.93,43:48.0,25:12.0,yes,delayed,3,236.79
11431,Kimberly Dillon,fedex,cosmetics,truck,standard,west,hot,211.6,0.67,33:00.0,33:12.0,no,delivered,4,1059.08
11432,Timothy Williamson,ekart,fragile items,bike,express,south,rainy,38.8,35.79,34:12.0,27:54.0,yes,delayed,2,351.37
11433,Tamara Perez,dhl,furniture,van,same day,south,stormy,45.4,28.9,11:42.0,12:30.0,no,delivered,5,413.7
11434,Daniel Brewer,shadowfax,electronics,scooter,same day,central,hot,63.1,39.46,11:06.0,14:18.0,no,delivered,4,533.88
11435,Brittney Fuentes,delhivery,pharmacy,bike,standard,west,clear,13,47.77,12:06.0,13:18.0,no,delivered,3,208.31
11436,Paul Tyler,dhl,fragile items,ev van,standard,east,stormy,296.4,36.5,38:18.0,41:36.0,no,delivered,3,1591.5
11437,Jamie Johnson,ekart,documents,scooter,same day,south,stormy,195.5,16.2,31:00.0,27:36.0,yes,delayed,2,1126.1
11438,Jessica Freeman,delhivery,automobile parts,scooter,two day,south,rainy,271.2,47.06,12:24.0,15:06.0,no,delivered,5,1497.18
11439,Justin Glover,blue dart,groceries,van,standard,south,hot,44.5,8.35,13:24.0,16:24.0,no,delivered,5,247.55
11440,Ryan Rosales,fedex,cosmetics,van,two day,central,foggy,238.9,23.45,09:48.0,11:54.0,no,delivered,3,1264.85
11441,Evan Hogan,delhivery,cosmetics,truck,express,east,clear,28.5,2.18,26:30.0,26:48.0,no,delivered,4,199.04
11442,Derek Wang Jr.,dhl,clothing,scooter,standard,east,foggy,41.5,25.41,15:00.0,16:12.0,no,delivered,4,283.73
11443,Mark Rose,shadowfax,electronics,ev bike,express,central,foggy,262.5,31.24,56:42.0,50:12.0,yes,failed,1,1456.22
11444,William Hall,amazon logistics,automobile parts,bike,two day,west,hot,54.2,38.19,52:54.0,53:24.0,no,delivered,5,385.57
11445,Frank Grant,delhivery,cosmetics,ev van,express,west,rainy,241.5,9.86,59:00.0,48:12.0,yes,delayed,3,1287.08
11446,Erin Gutierrez,dhl,pharmacy,ev van,two day,south,hot,273.9,49.52,12:48.0,15:24.0,no,delivered,4,1518.96
11447,Brent Little,delhivery,documents,truck,same day,south,hot,12.3,16.14,08:48.0,09:12.0,no,delivered,5,209.92
11448,Kristen Bradley,dhl,electronics,bike,two day,north,stormy,281,27.12,15:36.0,16:06.0,no,delivered,3,1486.36
11449,Kathryn Mccann,fedex,documents,ev bike,express,east,foggy,165.4,46.48,39:30.0,40:30.0,no,delivered,5,1016.44
11450,Brian Howard,amazon logistics,furniture,ev bike,standard,south,clear,185,28.1,29:12.0,30:30.0,no,delivered,5,1009.3
11451,Stephanie Charles,dhl,cosmetics,truck,express,east,rainy,251.8,14.95,06:42.0,49:12.0,yes,delayed,3,1353.85
11452,Bryce Thompson,ecom express,documents,scooter,two day,east,rainy,201.8,20.97,06:36.0,08:12.0,no,delivered,4,1071.91
11453,Richard Oliver,blue dart,clothing,van,two day,north,stormy,289.2,12.82,16:36.0,16:54.0,no,delivered,4,1484.46
11454,Michael Tran,delhivery,documents,van,express,east,cold,275.6,0.96,49:12.0,51:36.0,no,delivered,5,1430.88
11455,Angela Luna,delhivery,automobile parts,truck,standard,west,hot,76.1,12.36,17:54.0,19:36.0,no,delivered,5,417.58
11456,Adam Burgess,dhl,pharmacy,scooter,standard,central,cold,222.3,36.54,33:12.0,34:12.0,no,delivered,4,1221.12
11457,Lisa Sweeney,blue dart,automobile parts,van,express,south,foggy,116.5,3.1,43:42.0,35:36.0,yes,delayed,3,641.8
11458,Austin Snyder,delhivery,electronics,ev van,two day,south,clear,35.9,38.05,49:42.0,51:36.0,no,delivered,4,293.65
11459,Brittany Wagner,ekart,furniture,van,same day,east,cold,91.7,33.1,16:06.0,17:12.0,no,delivered,3,657.8
11460,David Herrera,ecom express,furniture,truck,express,central,cold,16.1,38.33,23:00.0,25:36.0,no,delivered,5,245.49
11461,Samuel Marsh,amazon logistics,groceries,ev van,two day,north,stormy,157.8,18.46,01:36.0,03:48.0,no,delivered,5,844.38
11462,Dustin Mcdonald,delhivery,groceries,ev van,standard,east,foggy,3.6,29.33,12:12.0,12:24.0,no,delivered,3,98.49
11463,Russell Green,ecom express,electronics,truck,express,west,clear,53.2,43.51,28:30.0,29:18.0,no,delivered,5,446.53
11464,Samantha Velazquez,blue dart,electronics,scooter,same day,north,hot,297.1,22.31,37:30.0,37:42.0,no,delivered,5,1632.7206
11465,Rebecca Dixon,dhl,fragile items,bike,express,north,cold,282.1,39.16,54:30.0,52:12.0,yes,failed,1,1577.98
11466,Bobby Schultz,ekart,groceries,ev van,same day,north,foggy,181,42.11,28:42.0,26:06.0,yes,delayed,2,1131.33
11467,Scott Miller,dhl,clothing,truck,two day,south,hot,295.3,34.48,17:00.0,17:30.0,no,delivered,5,1579.94
11468,Michael Galvan,xpressbees,groceries,truck,same day,north,clear,139.6,29.68,22:00.0,22:00.0,no,delivered,5,887.04
11469,Lindsay White,xpressbees,automobile parts,ev van,same day,south,rainy,145.5,4.8,36:48.0,22:36.0,yes,delayed,2,841.9
11470,Megan Oliver,shadowfax,furniture,van,standard,south,stormy,133.6,34.25,24:54.0,25:24.0,no,delivered,5,770.75
11471,Ryan Nichols,shadowfax,automobile parts,bike,two day,west,rainy,11.7,28.32,47:54.0,49:12.0,no,delivered,5,143.46
11472,Jake Holmes,xpressbees,clothing,ev bike,standard,south,clear,103.3,12.96,22:06.0,22:18.0,no,delivered,5,555.38
11473,Nicole Espinoza,blue dart,clothing,ev van,standard,central,foggy,158.2,26.18,26:48.0,27:48.0,no,delivered,4,869.54
11474,Jodi Mendoza,dhl,pharmacy,scooter,standard,north,hot,154.6,29.4,26:42.0,27:30.0,no,delivered,5,861.2
11475,Robert Koch,delhivery,cosmetics,ev van,express,north,clear,152.9,17.79,51:48.0,39:18.0,yes,failed,1,867.87
11476,Trevor Hamilton,xpressbees,automobile parts,truck,two day,central,foggy,107.5,12.46,58:42.0,58:48.0,no,delivered,5,574.88
11477,Brandon Owens,dhl,furniture,truck,same day,north,cold,215.1,43.25,26:18.0,29:30.0,no,delivered,4,1305.25
11478,Veronica Ramirez,shadowfax,clothing,ev van,two day,south,clear,285.3,15.83,14:36.0,16:30.0,no,delivered,4,1473.99
11479,Stephen Jackson,shadowfax,furniture,scooter,standard,west,clear,240.3,36.53,34:42.0,36:00.0,no,delivered,4,1311.09
11480,Michelle Rasmussen,ekart,documents,ev bike,two day,central,cold,97.5,31.97,56:48.0,57:48.0,no,delivered,5,583.41
11481,David Pacheco,blue dart,clothing,bike,express,south,rainy,86.5,4.43,45:18.0,32:36.0,yes,delayed,2,495.79
11482,Lucas Patrick,ecom express,electronics,ev bike,same day,south,stormy,265.4,49.52,43:54.0,34:30.0,yes,delayed,2,1576.82
11483,Zachary Ferrell,ekart,cosmetics,bike,standard,north,stormy,65.9,18.08,18:18.0,18:36.0,no,delivered,5,383.74
11484,Savannah Sampson,delhivery,pharmacy,bike,same day,east,stormy,36.1,26.2,11:12.0,11:36.0,no,delivered,3,359.1
11485,Mrs. Melissa Yoder MD,ekart,clothing,van,same day,south,hot,80.5,15.95,14:00.0,16:00.0,no,delivered,4,550.35
11486,Rachael Mora,ecom express,pharmacy,van,same day,south,stormy,161.8,24.66,21:30.0,24:12.0,no,delivered,3,982.98
11487,Shannon Booker,ekart,fragile items,ev bike,two day,south,cold,3.6,39.99,46:30.0,48:24.0,no,delivered,4,136.47
11488,Ann Moon,ecom express,fragile items,ev van,standard,central,stormy,59.7,44.45,16:30.0,18:00.0,no,delivered,5,431.85
11489,Lori Hernandez,fedex,furniture,ev van,two day,east,clear,77.5,23.57,53:54.0,55:48.0,no,delivered,5,458.21
11490,Justin Kelley,amazon logistics,electronics,truck,express,east,stormy,167.9,41.74,59:18.0,40:48.0,yes,delayed,3,1014.72
11491,Dennis Arnold,shadowfax,pharmacy,bike,express,east,clear,219,25.88,05:18.0,45:54.0,yes,delayed,3,1222.64
11492,Benjamin Martinez,delhivery,furniture,ev bike,same day,east,foggy,294.7,25.45,55:42.0,37:30.0,yes,delayed,3,1632.7206
11493,Michael Chapman,fedex,automobile parts,van,standard,south,hot,60.7,17.54,15:24.0,18:06.0,no,delivered,3,356.12
11494,Robin Bentley,dhl,furniture,truck,same day,north,cold,209.4,28.93,28:54.0,28:54.0,no,delivered,4,1233.79
11495,Mary Stephens,blue dart,cosmetics,truck,two day,south,rainy,69.3,43.96,52:30.0,54:54.0,no,delivered,3,478.38
11496,Patricia Cherry,fedex,furniture,ev van,standard,south,clear,179.8,1.21,27:48.0,30:00.0,no,delivered,5,902.63
11497,Dr. Sarah Williams DDS,delhivery,furniture,van,same day,south,clear,77.4,3.65,12:42.0,15:42.0,no,delivered,3,497.95
11498,Sergio Andrews,xpressbees,documents,ev van,two day,north,foggy,139.8,4.18,01:48.0,02:00.0,no,delivered,5,711.54
11499,Andrea Graham,amazon logistics,groceries,truck,same day,central,clear,143.9,49.52,22:18.0,22:24.0,no,delivered,5,968.9
11500,Linda Cortez,delhivery,documents,ev bike,two day,east,rainy,287.2,10.98,15:42.0,16:42.0,no,delivered,5,1468.94
11501,Mason Collins,fedex,furniture,ev van,two day,east,cold,78.5,48.65,53:18.0,55:48.0,no,delivered,3,538.45
11502,Patricia Torres,shadowfax,automobile parts,ev bike,express,central,foggy,247.6,47.52,06:30.0,48:48.0,yes,delayed,2,1430.56
11503,Louis Savage,delhivery,groceries,van,express,central,hot,219.2,42.55,03:24.0,45:54.0,yes,delayed,3,1273.65
11504,Gregory Monroe,dhl,furniture,scooter,same day,south,clear,164.6,23.09,23:00.0,24:30.0,no,delivered,5,992.27
11505,Eric Giles,ekart,automobile parts,bike,express,central,foggy,213,31.18,47:54.0,45:18.0,yes,delayed,2,1208.54
11506,Kristin Johnson,delhivery,clothing,van,express,east,foggy,107.8,9.73,52:24.0,34:48.0,yes,delayed,2,618.19
11507,Andrew Phelps,amazon logistics,documents,truck,two day,east,stormy,189.3,18.53,05:30.0,06:54.0,no,delivered,4,1002.09
11508,Lynn Ramos,fedex,furniture,ev bike,standard,central,stormy,44.7,19.07,16:00.0,16:30.0,no,delivered,5,280.71
11509,Daniel Kim,xpressbees,groceries,bike,express,central,cold,236.8,12.4,04:30.0,47:42.0,yes,failed,2,1271.2
11510,Linda Morris,shadowfax,groceries,van,express,central,cold,101.4,24.36,50:48.0,34:06.0,yes,delayed,3,630.08
11511,David Gentry,amazon logistics,fragile items,ev van,same day,north,cold,295.7,20.43,36:42.0,37:36.0,no,delivered,5,1632.7206
11512,Erika Burton,ecom express,furniture,ev bike,two day,north,hot,130.9,35.88,58:54.0,01:06.0,no,delivered,5,762.14
11513,Kendra Johnson,shadowfax,groceries,ev van,two day,south,stormy,279.2,47.62,15:24.0,15:54.0,no,delivered,4,1538.86
11514,Darren Rodriguez,dhl,furniture,ev van,express,south,hot,78.7,26.28,42:06.0,31:54.0,yes,delayed,2,522.34
11515,Victor Taylor,dhl,fragile items,bike,express,west,cold,88.3,8.2,42:18.0,32:48.0,yes,delayed,3,516.1
11516,Glenn Foster,amazon logistics,automobile parts,ev bike,standard,north,stormy,240.9,9.89,34:06.0,36:06.0,no,delivered,4,1234.17
11517,Maria Parsons,dhl,documents,truck,two day,south,hot,264.6,41.52,13:48.0,14:30.0,no,delivered,5,1447.56
11518,Sean Mathews,fedex,electronics,van,express,west,stormy,147,0.81,50:36.0,38:42.0,yes,failed,2,787.43
11519,Jay Russell,blue dart,electronics,ev bike,express,east,stormy,20.1,5.51,42:30.0,26:00.0,yes,delayed,3,167.03
11520,Mr. Larry Shaw,ecom express,furniture,ev van,express,west,foggy,105.5,30.55,38:30.0,34:36.0,yes,delayed,2,669.15
11521,Jesse Clark,shadowfax,pharmacy,van,two day,central,foggy,241.7,42.46,10:36.0,12:12.0,no,delivered,3,1335.88
11522,Nicole Ward,ekart,electronics,truck,two day,central,foggy,144.3,35.73,00:54.0,02:24.0,no,delivered,4,828.69
11523,Rodney Warren,shadowfax,furniture,van,express,central,cold,215.8,8.32,45:24.0,45:36.0,no,delivered,5,1153.96
11524,Bruce Adams,dhl,groceries,truck,same day,west,clear,114.2,46.48,18:54.0,19:24.0,no,delivered,5,810.44
11525,Gary Dillon,blue dart,automobile parts,ev van,standard,east,rainy,10.9,27.86,11:24.0,13:06.0,no,delivered,4,138.08
11526,Yvonne Chambers,amazon logistics,pharmacy,ev bike,express,west,foggy,203.3,29.68,42:12.0,44:18.0,no,delivered,4,1155.54
11527,Mr. Michael Flores MD,amazon logistics,groceries,scooter,same day,west,stormy,90,37.21,19:06.0,17:00.0,yes,failed,1,661.63
11528,Daniel Cline,amazon logistics,pharmacy,ev van,same day,central,clear,146.8,28.15,22:12.0,22:42.0,no,delivered,4,918.45
11529,Elizabeth Roth,dhl,clothing,truck,two day,west,clear,273.7,42.15,13:18.0,15:24.0,no,delivered,5,1494.95
11530,Jared Myers,ekart,furniture,truck,same day,east,rainy,67.4,13.93,13:18.0,14:42.0,no,delivered,3,478.79
11531,Joel Collins,delhivery,documents,bike,two day,east,clear,105.6,5.1,56:30.0,58:36.0,no,delivered,4,543.3
11532,Jody Parker,xpressbees,clothing,van,express,central,hot,47.8,11.87,34:12.0,28:48.0,yes,failed,2,324.61
11533,Christy Lee,ekart,groceries,scooter,same day,south,clear,12,26.6,08:42.0,09:12.0,no,delivered,5,239.8
11534,David Green,ecom express,pharmacy,bike,two day,south,cold,124.3,35.94,59:36.0,00:24.0,no,delivered,4,729.32
11535,Jennifer Dominguez,amazon logistics,pharmacy,ev van,two day,west,rainy,30.5,47.56,47:18.0,51:00.0,no,delivered,5,295.18
11536,Christopher Castro,blue dart,automobile parts,bike,express,west,stormy,90.6,9.14,47:24.0,33:06.0,yes,delayed,3,530.42
11537,Emily Krueger,ecom express,documents,ev bike,same day,south,hot,254.9,24.33,28:42.0,33:30.0,no,delivered,5,1447.49
11538,Michael Boyd,blue dart,cosmetics,ev bike,same day,north,foggy,13.9,43.44,09:12.0,09:24.0,no,delivered,5,299.82
11539,Mary Weaver,fedex,furniture,truck,two day,west,rainy,190.3,39.19,04:00.0,07:00.0,no,delivered,5,1069.07
11540,Sheila Garcia,fedex,fragile items,ev van,standard,north,hot,117.2,32.99,23:36.0,23:42.0,no,delivered,3,684.97
11541,Adam Johnson,ecom express,automobile parts,bike,standard,north,hot,117.8,7.37,21:30.0,23:48.0,no,delivered,3,611.11
11542,Shelby Barnes,shadowfax,cosmetics,bike,standard,north,stormy,150.8,28.09,25:24.0,27:06.0,no,delivered,4,838.27
11543,Emily Wilson,amazon logistics,groceries,ev van,standard,west,cold,104.1,13.18,22:18.0,22:24.0,no,delivered,3,560.04
11544,Kristin Clay,shadowfax,furniture,scooter,express,west,hot,25.4,21.64,22:24.0,26:30.0,no,delivered,5,241.92
11545,Sandra Aguilar,amazon logistics,pharmacy,scooter,express,east,stormy,265.8,8,09:54.0,50:36.0,yes,delayed,2,1403
11546,Alexander Glover,amazon logistics,fragile items,ev bike,standard,north,hot,58.5,26.86,15:54.0,17:48.0,no,delivered,4,373.08
11547,John Green,amazon logistics,documents,truck,two day,north,hot,205.6,25.3,05:30.0,08:36.0,no,delivered,5,1103.9
11548,Johnny Elliott,dhl,fragile items,scooter,two day,east,hot,226.1,8.61,09:06.0,10:36.0,no,delivered,4,1156.33
11549,Jason Underwood,dhl,fragile items,scooter,standard,central,hot,62.9,1.21,18:12.0,18:18.0,no,delivered,4,318.13
11550,Kim Bishop,ecom express,electronics,ev van,express,west,cold,48.6,21.45,31:12.0,28:54.0,yes,delayed,3,357.35
11551,James Parker,xpressbees,documents,truck,express,east,foggy,274,13.64,07:24.0,51:24.0,yes,delayed,2,1460.92
11552,Jacqueline Rodriguez,ecom express,documents,ev van,two day,east,stormy,8.7,16.74,46:18.0,48:54.0,no,delivered,4,95.6674
11553,Gabriella Jones,shadowfax,pharmacy,truck,standard,west,rainy,131.4,38.89,24:24.0,25:06.0,no,delivered,5,773.67
11554,Kevin Walters,ecom express,clothing,truck,two day,south,foggy,21.8,9.26,49:00.0,50:12.0,no,delivered,5,136.78
11555,Mr. Eric Wall,xpressbees,documents,van,standard,north,hot,128.2,8.82,24:18.0,24:48.0,no,delivered,5,667.46
11556,Shari Shah,xpressbees,clothing,bike,same day,south,hot,58.2,24.35,13:12.0,13:48.0,no,delivered,5,464.05
11557,John Bennett,blue dart,electronics,truck,same day,north,rainy,275.6,37.47,52:42.0,35:36.0,yes,delayed,2,1590.41
11558,Marcus Poole,shadowfax,furniture,ev bike,standard,south,cold,95,28.79,21:24.0,21:30.0,no,delivered,5,561.37
11559,Jessica Horn,xpressbees,documents,van,standard,central,foggy,239.5,45.26,34:06.0,36:00.0,no,delivered,4,1333.28
11560,Stephen Hurley,xpressbees,furniture,ev van,express,east,hot,112.8,37.49,50:30.0,35:18.0,yes,failed,1,726.47
11561,Heather Parker,ecom express,clothing,ev bike,two day,east,clear,159.6,21.66,02:42.0,04:00.0,no,delivered,3,862.98
11562,Gabriel Whitaker,ekart,documents,truck,same day,west,hot,203.3,17.72,42:18.0,28:18.0,yes,delayed,3,1169.66
11563,Brian Aguirre,ekart,automobile parts,truck,two day,south,stormy,201.9,44.24,05:24.0,08:12.0,no,delivered,5,1142.22
11564,Gary Wells,ecom express,fragile items,scooter,express,west,stormy,255.2,49.34,57:30.0,49:30.0,yes,delayed,2,1474.02
11565,Anthony Werner,ecom express,documents,ev van,same day,east,clear,96,31.71,17:24.0,17:36.0,no,delivered,4,675.13
11566,Nicole Brewer,blue dart,clothing,bike,two day,east,stormy,146.7,35.21,59:54.0,02:42.0,no,delivered,4,839.13
11567,Makayla Johnson,dhl,automobile parts,bike,express,south,hot,250.7,21.97,47:48.0,49:06.0,no,delivered,5,1369.41
11568,Valerie Allen,ecom express,cosmetics,ev bike,two day,central,rainy,97,29.75,53:54.0,57:42.0,no,delivered,5,574.25
11569,Ryan Zavala,blue dart,furniture,bike,two day,central,foggy,63.8,32.88,54:00.0,54:24.0,no,delivered,5,417.64
11570,Renee Aguilar,amazon logistics,cosmetics,truck,same day,north,stormy,84.1,49.52,14:42.0,16:24.0,no,delivered,4,669.69
11571,Jennifer Morgan,blue dart,clothing,scooter,express,north,hot,99.2,18.29,32:30.0,33:54.0,no,delivered,5,600.87
11572,Rebecca White,blue dart,groceries,ev bike,standard,west,hot,48.2,29.47,16:48.0,16:48.0,no,delivered,5,329.41
11573,Karen Barton,amazon logistics,groceries,bike,standard,east,foggy,55.4,1.17,15:30.0,17:30.0,no,delivered,5,280.51
11574,Roy Garcia,shadowfax,cosmetics,scooter,two day,west,foggy,16.7,45.17,48:30.0,49:42.0,no,delivered,4,219.01
11575,Pamela Burnett,fedex,clothing,truck,express,south,hot,67.7,49.01,40:24.0,30:48.0,yes,delayed,3,535.53
11576,Ronald Juarez,amazon logistics,furniture,van,two day,west,clear,272.2,29.5,11:00.0,15:12.0,no,delivered,4,1449.5
11577,Raymond Vargas,ekart,fragile items,scooter,express,north,cold,183.8,20.13,48:18.0,42:24.0,yes,delayed,3,1029.39
11578,Mathew Olson,fedex,clothing,bike,express,central,foggy,100,40.64,36:48.0,34:00.0,yes,delayed,3,671.92
11579,Mandy Henderson,shadowfax,clothing,bike,same day,west,foggy,240.5,3.39,47:18.0,32:00.0,yes,delayed,2,1312.67
11580,Mathew Bauer,xpressbees,fragile items,scooter,express,west,clear,180.1,30.12,45:36.0,42:00.0,yes,delayed,2,1040.86
11581,Juan Graham,ekart,fragile items,scooter,express,north,foggy,56.7,17.93,28:42.0,29:42.0,no,delivered,5,387.29
11582,Brittany Stewart,shadowfax,groceries,bike,express,central,foggy,186.8,9.88,45:36.0,42:42.0,yes,delayed,3,1013.64
11583,Darlene Nelson,fedex,electronics,truck,two day,south,hot,280.8,6.95,15:12.0,16:06.0,no,delivered,5,1424.85
11584,Judy Waters,fedex,furniture,ev van,two day,north,cold,23.9,37.52,50:00.0,50:24.0,no,delivered,4,232.06
11585,Jeremy Klein,amazon logistics,documents,ev bike,same day,east,cold,297.1,26.8,36:48.0,37:42.0,no,delivered,4,1632.7206
11586,Amanda Jones,dhl,pharmacy,scooter,two day,central,cold,127.8,46.11,59:42.0,00:48.0,no,delivered,3,777.33
11587,Zachary Walker,xpressbees,clothing,van,express,east,rainy,147.1,28.13,50:12.0,38:42.0,yes,delayed,3,869.89
11588,Jeanette Nielsen,ecom express,fragile items,ev bike,same day,north,foggy,7.8,6.14,07:18.0,08:48.0,no,delivered,4,157.42
11589,Tammy Lopez,xpressbees,cosmetics,ev van,express,central,hot,80,18.25,31:06.0,32:00.0,no,delivered,5,504.75
11590,Samantha Harris,ecom express,pharmacy,truck,express,west,hot,113.7,17.1,40:12.0,35:24.0,yes,failed,1,669.8
11591,Brian Soto,shadowfax,furniture,scooter,same day,west,clear,290.4,23.07,45:36.0,37:00.0,yes,failed,1,1621.21
11592,Breanna Rivas,ekart,clothing,ev van,express,east,cold,221.8,21.4,59:12.0,46:12.0,yes,delayed,3,1223.2
11593,Marcus Fields,ecom express,automobile parts,truck,standard,north,cold,281.8,4.81,39:00.0,40:12.0,no,delivered,5,1423.43
11594,Jordan Calderon,shadowfax,documents,bike,express,west,cold,220,24.28,58:18.0,46:00.0,yes,failed,2,1222.84
11595,Alexandra Simon,ekart,groceries,scooter,standard,north,hot,254.4,33.19,36:30.0,37:24.0,no,delivered,5,1371.57
11596,Hannah Valdez,ekart,automobile parts,truck,same day,south,stormy,10.5,1.1,08:42.0,09:00.0,no,delivered,4,155.8
